image_name,crowd_counting
Indoor_EXCO083_356.jpg,33
Indoor_EXCO083_100.jpg,49
Indoor_EXCO083_034.jpg,45
Indoor_EXCO083_548.jpg,53
Indoor_EXCO083_118.jpg,49
Indoor_EXCO083_059.jpg,53
Indoor_EXCO083_334.jpg,29
Indoor_EXCO083_027.jpg,50
Indoor_EXCO083_028.jpg,47
Indoor_EXCO083_189.jpg,41
Indoor_EXCO083_032.jpg,51
Indoor_EXCO083_057.jpg,40
Indoor_EXCO083_092.jpg,60
Indoor_EXCO083_289.jpg,38
Indoor_EXCO083_416.jpg,47
Indoor_EXCO083_166.jpg,47
Indoor_EXCO083_114.jpg,52
Indoor_EXCO083_199.jpg,34
Indoor_EXCO083_190.jpg,41
Indoor_EXCO083_139.jpg,47
Indoor_EXCO083_327.jpg,35
Indoor_EXCO083_081.jpg,49
Indoor_EXCO083_386.jpg,36
Indoor_EXCO083_146.jpg,49
Indoor_EXCO083_208.jpg,36
Indoor_EXCO083_506.jpg,48
Indoor_EXCO083_159.jpg,42
Indoor_EXCO083_239.jpg,34
Indoor_EXCO083_280.jpg,33
Indoor_EXCO083_126.jpg,49
Indoor_EXCO083_263.jpg,29
Indoor_EXCO083_473.jpg,54
Indoor_EXCO083_242.jpg,39
Indoor_EXCO083_274.jpg,38
Indoor_EXCO083_504.jpg,47
Indoor_EXCO083_164.jpg,34
Indoor_EXCO083_223.jpg,36
Indoor_EXCO083_523.jpg,50
Indoor_EXCO083_306.jpg,39
Indoor_EXCO083_308.jpg,35
Indoor_EXCO083_339.jpg,34
Indoor_EXCO083_438.jpg,52
Indoor_EXCO083_287.jpg,43
Indoor_EXCO083_479.jpg,50
Indoor_EXCO083_295.jpg,41
Indoor_EXCO083_513.jpg,46
Indoor_EXCO083_296.jpg,41
Indoor_EXCO083_398.jpg,32
Indoor_EXCO083_508.jpg,43
Indoor_EXCO083_405.jpg,42
Indoor_EXCO083_501.jpg,52
Indoor_EXCO083_285.jpg,46
Indoor_EXCO083_553.jpg,47
Indoor_EXCO083_545.jpg,48
Indoor_EXCO083_357.jpg,37
Indoor_EXCO083_517.jpg,46
Indoor_EXCO083_550.jpg,46
Indoor_EXCO083_590.jpg,46
